id;prenom;nom;url;origine;url_pere;url_mere;date;lieu;debug;GeneanetSpider 1.0.26 18/04/2025 à 01:11
@I00334@;Anna;DI CHIETI;https://gw.geneanet.org/boutch1?lang=fr&p=anna&n=di+chieti&oc=2;union1;https://gw.geneanet.org/boutch1?lang=fr&p=nicolas&n=de+la+porte+de+foucherolles;https://gw.geneanet.org/boutch1?lang=fr&p=anna&n=di+chieti&oc=2;"";"";"*";
@I00336@;Lucia;BAROZZI;https://gw.geneanet.org/boutch1?lang=fr&p=lucia&n=barozzi;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=andrea&n=barozzi+de+la+roche;https://gw.geneanet.org/boutch1?lang=fr&p=caterina&n=gozzadini;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=28763&i2=0&b1=1&b2=3409224) [Andrea Barozzi de la Roche](boutch1?lang=fr&pz=marc&nz=vitelli&p=andrea&n=barozzi+de+la+roche) †1334";
@I00336@;Lucia;BAROZZI;https://gw.geneanet.org/boutch1?lang=fr&p=lucia&n=barozzi;union1;https://gw.geneanet.org/boutch1?lang=fr&p=bonifacio&n=fadrique+d+aragona;https://gw.geneanet.org/boutch1?lang=fr&p=lucia&n=barozzi;"";"";"*";
@I00338@;Helene;DI SICILIANO;https://gw.geneanet.org/boutch1?lang=fr&p=helene&n=di+siciliano&oc=1;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=federico&n=hohenstaufen;https://gw.geneanet.org/boutch1?lang=fr&p=giovanna&n=di+antiochia;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=27744&i2=0&b1=1&b2=3409374) [Federico Di Siciliano Hohenstaufen](boutch1?lang=fr&pz=marc&nz=vitelli&p=federico&n=hohenstaufen) 1259-1312/";
@I00338@;Helene;DI SICILIANO;https://gw.geneanet.org/boutch1?lang=fr&p=helene&n=di+siciliano&oc=1;union1;https://gw.geneanet.org/boutch1?lang=fr&p=conradin&n=von+sueva;https://gw.geneanet.org/boutch1?lang=fr&p=helene&n=di+siciliano&oc=1;"";"";"*";
@I00340@;Giovanna;D'ISERNIA;https://gw.geneanet.org/boutch1?lang=fr&p=giovanna&n=d+isernia;union1;https://gw.geneanet.org/boutch1?lang=fr&p=pietro&n=di+cornay;https://gw.geneanet.org/boutch1?lang=fr&p=giovanna&n=d+isernia;"";"";"*";
@I00335@;Eleanor;OF ANJOU;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=of+anjou;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=charles+the+lame&n=of+anjou;https://gw.geneanet.org/boutch1?lang=fr&p=maria&n=x&oc=32763;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=32762&i2=0&b1=1&b2=7467778) [Charles "the Lame" The Lame of Anjou](boutch1?lang=fr&pz=marc&nz=vitelli&p=charles+the+lame&n=of+anjou) 1254-1309";
@I00335@;Eleanor;OF ANJOU;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=of+anjou;union1;https://gw.geneanet.org/boutch1?lang=fr&p=philippe+de&n=tocy;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=of+anjou;"1299";"Annulled -,";"* Mariée _en 1299, Annulled -,_";
@I00335@;Eleanor;OF ANJOU;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=of+anjou;union2;https://gw.geneanet.org/boutch1?lang=fr&p=frederick+ii+iii&n=de+aragon;https://gw.geneanet.org/boutch1?lang=fr&p=eleanor&n=of+anjou;"17 mai 1302";"Catania, Catania, Italy -,";"* Mariée _le 17 mai 1302, Catania, Catania, Italy -,_";
@I00337@;Bonifacio;FADRIQUE D'ARAGONA;https://gw.geneanet.org/boutch1?lang=fr&p=bonifacio&n=fadrique+d+aragona;§parents;https://gw.geneanet.org/boutch1?lang=fr&p=alfonso+fadrique&n=d+aragona;https://gw.geneanet.org/boutch1?lang=fr&p=marulla&n=of+verona;"";"";"* [![sosa](https://static.geneanet.org/geneweb/img/sosasymbolsimple.png)](boutch1?lang=fr&pz=marc&nz=vitelli&m=RL&i1=32850&i2=0&b1=1&b2=6818456) [Alfonso Fadrique di Salona d'Aragona](boutch1?lang=fr&pz=marc&nz=vitelli&p=alfonso+fadrique&n=d+aragona) ca 1290-1338";
