generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.26 18/04/2025 à 01:10
31;1989006753;@I00635@;Adélaïde;DE POITIERS OU D'AQUITAINE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=adelaide&n=de+poitiers+ou+d+aquitaine;2;0;1;0;;958;"";"";"";"";"";0;0;"- Née vers 945
- Décédée le 15 juin 1006, à l'âge d'environ 61 ans";0;
31;1989006752;@I00636@;Hugues 1er;CAPET;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=hugues+1er&n=capet;3;0;1;0;;958;"";"Roi de France de 987 à 996";"";"";"";0;0;"- Né vers 941 - Noyon, 60471, Oise, Picardie, France
- Décédé le 24 octobre 996, à l'âge d'environ 55 ans
- Roi de France de 987 à 996";0;
31;1989006754;@I00637@;Guillaume 1;DE PROVENCE OU D'ARLES;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume+1&n=de+provence+ou+d+arles;2;0;0;0;;;"";"";"";"";"";0;0;"- Né vers 955
- Décédé après 993";0;
31;1989006723;@I00638@;Emildis;DE GEVAUDAN;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=emildis&n=de+gevaudan;2;0;1;0;;;"";"";"";"";"";0;0;"- Née vers 958
- Décédée";0;
31;1989006722;@I00639@;Rotbold 3;DE PROVENCE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=rotbold+3&n=de+provence;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né vers 957
- Décédé en 1008, à l'âge d'environ 51 ans";0;
31;1989006720;@I00640@;Raymond;DE TOULOUSE;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=raymond&n=de+toulouse;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 945
- Décédé en 978, à l'âge de 33 ans";0;
32;3978003739;@I00641@;Profecta;DE LA TOUR DE MARIGNANE;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=profecta&n=de+la+tour+de+marignane;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 950
- Décédée";0;
32;3978003737;@I00642@;Gaucianne (Gaucia);DE NÎMES;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gaucianne+gaucia&n=de+nimes;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 930
- Décédée";0;
32;3978003738;@I00643@;Pons le Jeune;DES BAUX;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pons+le+jeune&n=des+baux;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 945
- Décédé en 1025, à l'âge de 80 ans";0;
32;3978003736;@I00644@;Bernard Aton 2;DE LAUTREC-TRENCAVEL;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard+aton+2&n=de+lautrec+trencavel;2;0;1;2;forme2;;"";"";"";"";"";0;0;"- Né en 925
- Décédé en 984, à l'âge de 59 ans";0;
33;7956007472;@I00645@;Aton 2;DE LAUTREC-TRENCAVEL;M;https://gw.geneanet.org/oollierbolvin?lang=fr&p=aton+2&n=de+lautrec+trencavel;2;0;1;0;;;"";"";"";"";"";0;0;"- Né en 900
- Décédé en 958, à l'âge de 58 ans";0;
33;7956007473;@I00646@;Diafronisse;DES BAUX;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=diafronisse&n=des+baux;1;0;1;0;;;"";"";"";"";"";0;0;"- Décédée";0;
33;7956007477;@I00647@;Bellitrude;DES BAUX;F;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bellitrude&n=des+baux;2;0;1;0;;;"";"";"";"";"";0;0;"- Née en 920
- Décédée";0;
# 647 persons, 325 families, 33 generations, 0 titres de noblesse
# 21 errors, 29 todo
