id;prenom;nom;url;evenement;tag;date;gedcom_date;lieu;notes;tag_ou_type;source;notes_source;GeneanetSpider 1.0.26 18/04/2025 à 01:10
@I00093@;Bertrand;REGISTREL;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand&n=registrel;"Décès";DEAT;;;"";"";"Y";"";"";
@I00095@;Urbane;JOUVE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=urbane&n=jouve;"Naissance";BIRT;vers 1535;ABT 1535;"";"";"";"";"";
@I00095@;Urbane;JOUVE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=urbane&n=jouve;"Décès";DEAT;;;"";"";"Y";"";"";
@I00096@;Estienne;NOEL;https://gw.geneanet.org/oollierbolvin?lang=fr&p=estienne&n=noel;"Décès";DEAT;;;"";"";"Y";"";"";
@I00097@;Janosse;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=janosse&n=de+guerin;"Naissance";BIRT;vers 1524;ABT 1524;"";"";"";"";"";
@I00097@;Janosse;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=janosse&n=de+guerin;"Décès";DEAT;après 1580;AFT 1580;"";"";"";"";"";
@I00097@;Janosse;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=janosse&n=de+guerin;"Profession";OCCU;;;"";"";"Écuyer";"";"";
@I00098@;Matthieu;POILDAVOINE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=matthieu&n=poildavoine;"Naissance";BIRT;vers 1480;ABT 1480;"";"";"";"";"";
@I00098@;Matthieu;POILDAVOINE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=matthieu&n=poildavoine;"Décès";DEAT;;;"";"";"Y";"";"";
@I00099@;Marguerite;ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=icard;"Naissance";BIRT;vers 1485;ABT 1485;"Arles, 13004, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France";"";"";"";"";
@I00099@;Marguerite;ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marguerite&n=icard;"Décès";DEAT;;;"";"";"Y";"";"";
@I00100@;Thonette;VALLIER;https://gw.geneanet.org/oollierbolvin?lang=fr&p=thonette&n=vallier;"Naissance";BIRT;1475;1475;"";"";"";"Famille Eynaud";"";
@I00100@;Thonette;VALLIER;https://gw.geneanet.org/oollierbolvin?lang=fr&p=thonette&n=vallier;"Décès";DEAT;;;"";"";"Y";"";"";
@I00101@;Pierre;BONDON;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre&n=bondon;"Naissance";BIRT;avant 1465;BEF 1465;"";"";"";"Famille Eynaud";"";
@I00101@;Pierre;BONDON;https://gw.geneanet.org/oollierbolvin?lang=fr&p=pierre&n=bondon;"Décès";DEAT;;;"";"";"Y";"";"";
@I00102@;Gillette;MEYRAN LAGOY;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gillette&n=meyran+lagoy;"Décès";DEAT;;;"";"";"Y";"";"";
@I00103@;Bernard;ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=icard;"Naissance";BIRT;1468;1468;"";"";"";"";"";
@I00103@;Bernard;ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bernard&n=icard;"Décès";DEAT;;;"";"";"Y";"";"";
@I00104@;Philippa;D' ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=philippa&n=d+icard;"Naissance";BIRT;vers 1500;ABT 1500;"";"";"";"";"";
@I00104@;Philippa;D' ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=philippa&n=d+icard;"Décès";DEAT;1579;1579;"";"";"";"";"";
@I00104@;Philippa;D' ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=philippa&n=d+icard;"Profession";OCCU;;;"";"";"Noble";"";"";
@I00105@;Jacques;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+guerin;"Naissance";BIRT;1495;1495;"";"";"";"";"";
@I00105@;Jacques;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+guerin;"Décès";DEAT;avant 1561;BEF 1561;"";"";"";"";"";
@I00105@;Jacques;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=de+guerin;"Profession";OCCU;;;"";"";"Noble, écuyer";"";"";
@I00107@;Jacques;NOEL;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jacques&n=noel;"Décès";DEAT;;;"";"";"Y";"";"";
@I00108@;Phélise;REGNOMAULLE OU ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=phelise&n=regnomaulle+ou+rochemore;"Naissance";BIRT;vers 1465;ABT 1465;"";"";"";"";"";
@I00108@;Phélise;REGNOMAULLE OU ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=phelise&n=regnomaulle+ou+rochemore;"Décès";DEAT;;;"";"";"Y";"";"";
@I00109@;Jean;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+guerin;"Naissance";BIRT;vers 1460;ABT 1460;"";"";"";"";"";
@I00109@;Jean;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+guerin;"Décès";DEAT;1526;1526;"";"";"";"";"";
@I00109@;Jean;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=de+guerin;"Profession";OCCU;;;"";"";"Seigneur de Boulbon, viguier d'Arles.";"";"";
@I00110@;Bitrone;CAVALIER;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bitrone&n=cavalier;"Décès";DEAT;;;"";"";"Y";"";"";
@I00111@;Anthoine;ICARD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=anthoine&n=icard;"Décès";DEAT;1524;1524;"";"";"";"";"";
@I00112@;Jeanne;ARNAUD;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=arnaud&oc=4;"Décès";DEAT;;;"";"";"Y";"";"";
@I00113@;Nicolas;MEYRAN LAGOY;https://gw.geneanet.org/oollierbolvin?lang=fr&p=nicolas&n=meyran+lagoy;"Décès";DEAT;;;"";"";"Y";"";"";
@I00114@;Gassenette;DE BOMPAR;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gassenette&n=de+bompar;"Naissance";BIRT;vers 1440;ABT 1440;"Beaucaire 30";"";"";"";"";
@I00114@;Gassenette;DE BOMPAR;https://gw.geneanet.org/oollierbolvin?lang=fr&p=gassenette&n=de+bompar;"Décès";DEAT;vers 1496;ABT 1496;"";"";"";"";"";
@I00115@;Louis;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=louis&n=de+guerin;"Naissance";BIRT;vers 1435;ABT 1435;"";"";"";"";"";
@I00115@;Louis;DE GUÉRIN;https://gw.geneanet.org/oollierbolvin?lang=fr&p=louis&n=de+guerin;"Décès";DEAT;vers 1497;ABT 1497;"Boulbon, 13017, Bouches du Rhône, Provence-Alpes-Côte d'Azur, France";"";"";"";"";
@I00116@;Catherine;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=catherine&n=del+puech;"Naissance";BIRT;vers 1435;ABT 1435;"";"";"";"";"";
@I00116@;Catherine;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=catherine&n=del+puech;"Décès";DEAT;après 24 mars 1491;AFT 24 MAR 1491;"Lunel, 34145, Hérault, Languedoc-Roussillon, France";"";"";"";"";
@I00117@;Charles;DE BORDES DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=charles&n=de+bordes+de+rochemore;"Naissance";BIRT;vers 1415;ABT 1415;"Lunel, 34145, Hérault, Languedoc-Roussillon, France";"";"";"";"";
@I00117@;Charles;DE BORDES DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=charles&n=de+bordes+de+rochemore;"Décès";DEAT;après 1474;AFT 1474;"Lunel, 34145, Hérault, Languedoc-Roussillon, France";"";"";"";"";
@I00117@;Charles;DE BORDES DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=charles&n=de+bordes+de+rochemore;"Profession";OCCU;;;"";"";"Écuyer, seigneur de la Devèze et Tartuguières";"";"";
@I00118@;Marie;DE COMIS;https://gw.geneanet.org/oollierbolvin?lang=fr&p=marie&n=de+comis;"Décès";DEAT;1502;1502;"";"";"";"";"";
@I00119@;Jean;MEYRAN LAGOY;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jean&n=meyran+lagoy;"Décès";DEAT;après 1488;AFT 1488;"";"";"";"";"";
@I00120@;Phélise;DE MOREIRE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=phelise&n=de+moreire;"Naissance";BIRT;1400;1400;"";"";"";"";"";
@I00120@;Phélise;DE MOREIRE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=phelise&n=de+moreire;"Décès";DEAT;1471;1471;"";"";"";"";"";
@I00121@;Arnaud;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=arnaud&n=del+puech;"Naissance";BIRT;1395;1395;"";"";"";"";"";
@I00121@;Arnaud;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=arnaud&n=del+puech;"Décès";DEAT;1470;1470;"";"à 75 ans";"";"";"";
@I00121@;Arnaud;DEL PUECH;https://gw.geneanet.org/oollierbolvin?lang=fr&p=arnaud&n=del+puech;"Profession";OCCU;;;"";"";"Écuyer ; seigneur de Blannaves, Montmoirac, St Martin de Valgalgues.";"";"";
@I00122@;Doucle;ADALBERT;https://gw.geneanet.org/oollierbolvin?lang=fr&p=doucle&n=adalbert;"Décès";DEAT;après 1492;AFT 1492;"";"";"";"";"";
@I00123@;Bérenger;DE BOMPAR;https://gw.geneanet.org/oollierbolvin?lang=fr&p=berenger&n=de+bompar;"Décès";DEAT;avant 1466;BEF 1466;"";"";"";"";"";
@I00124@;Mandolie;DE BORDES;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mandolie&n=de+bordes;"Naissance";BIRT;vers 1388;ABT 1388;"";"";"";"";"";
@I00124@;Mandolie;DE BORDES;https://gw.geneanet.org/oollierbolvin?lang=fr&p=mandolie&n=de+bordes;"Décès";DEAT;1450;1450;"";"";"";"";"";
@I00125@;Jeanne;GARRIGUE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=jeanne&n=garrigue;"Décès";DEAT;avant 1453;BEF 1453;"";"";"";"";"";
@I00126@;Bertrand 2 dit Garrignon;MEYRAN LAGOY;https://gw.geneanet.org/oollierbolvin?lang=fr&p=bertrand+2+dit+garrignon&n=meyran+lagoy;"Décès";DEAT;avant 1448;BEF 1448;"";"";"";"";"";
@I00128@;Méthoye dite Cotelier;MICHEL;https://gw.geneanet.org/oollierbolvin?lang=fr&p=methoye+dite+cotelier&n=michel;"Décès";DEAT;;;"";"";"Y";"";"";
@I00129@;Guillaume;DE COMIS;https://gw.geneanet.org/oollierbolvin?lang=fr&p=guillaume&n=de+comis;"Décès";DEAT;;;"";"";"Y";"";"";
@I00127@;Hermangaud;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=hermangaud&n=de+rochemore;"Naissance";BIRT;vers 1385;ABT 1385;"";"";"";"";"";
@I00127@;Hermangaud;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=hermangaud&n=de+rochemore;"Décès";DEAT;1438;1438;"";"";"";"";"";
@I00127@;Hermangaud;DE ROCHEMORE;https://gw.geneanet.org/oollierbolvin?lang=fr&p=hermangaud&n=de+rochemore;"Profession";OCCU;;;"";"";"Damoiseau, capitaine viguier et baronnie de Lunel";"";"";
